date,close
2016-04-18,2311.469970703125
2016-04-19,2338.239990234375
2016-04-20,2342.260009765625
2016-04-21,2333.510009765625
2016-04-22,2358.4599609375
2016-04-25,2320.679931640625
2016-04-26,2312.9599609375
2016-04-27,2329.9599609375
2016-04-28,2343.969970703125
2016-04-29,2329.419921875
2016-05-02,2323.18994140625
2016-05-03,2274.3798828125
2016-05-04,2240.260009765625
2016-05-06,2239.340087890625
2016-05-09,2216.5400390625
2016-05-10,2229.06005859375
2016-05-11,2215.219970703125
2016-05-12,2204.1201171875
2016-05-13,2201.7900390625
2016-05-17,2207.159912109375
2016-05-18,2211.360107421875
2016-05-19,2182.989990234375
2016-05-20,2193.1298828125
2016-05-23,2205.18994140625
2016-05-24,2240.3701171875
2016-05-25,2272.699951171875
2016-05-27,2263.510009765625
2016-05-30,2272.43994140625
2016-05-31,2260.830078125
2016-06-01,2222.1201171875
2016-06-02,2231.5400390625
2016-06-03,2215.77001953125
2016-06-06,2233.659912109375
2016-06-07,2263.840087890625
2016-06-08,2245.18994140625
2016-06-09,2235.050048828125
2016-06-10,2189.8701171875
2016-06-13,2138.389892578125
2016-06-14,2095.02001953125
2016-06-15,2124.27001953125
2016-06-16,2091.260009765625
2016-06-17,2139.81005859375
2016-06-20,2192.89990234375
2016-06-21,2200.52001953125
2016-06-22,2213.77001953125
2016-06-23,2242.110107421875
2016-06-24,2084.219970703125
2016-06-27,1988.4000244140625
2016-06-28,2027.949951171875
2016-06-29,2076.9599609375
2016-06-30,2095.9599609375
2016-07-01,2104.2099609375
2016-07-04,2082.68994140625
2016-07-05,2026.0400390625
2016-07-06,2022.9599609375
2016-07-07,2043.280029296875
2016-07-08,2074.110107421875
2016-07-11,2110.52001953125
2016-07-12,2164.2900390625
2016-07-13,2136.239990234375
2016-07-14,2211.659912109375
2016-07-15,2219.139892578125
2016-07-18,2220.010009765625
2016-07-19,2209.320068359375
2016-07-20,2222.300048828125
2016-07-21,2219.610107421875
2016-07-22,2234.75
2016-07-25,2223.72998046875
2016-07-26,2230.239990234375
2016-07-27,2242.969970703125
2016-07-28,2228.159912109375
2016-07-29,2233.43994140625
2016-08-01,2209.1298828125
2016-08-02,2180.97998046875
2016-08-03,2166.580078125
2016-08-04,2187.669921875
2016-08-05,2229.8701171875
2016-08-08,2247.389892578125
2016-08-09,2274.469970703125
2016-08-10,2267.219970703125
2016-08-11,2270.469970703125
2016-08-12,2284.530029296875
2016-08-16,2276.4599609375
2016-08-17,2251.5400390625
2016-08-18,2267.489990234375
2016-08-19,2268.199951171875
2016-08-22,2256.7900390625
2016-08-23,2289.409912109375
2016-08-24,2308.10009765625
2016-08-25,2294.300048828125
2016-08-26,2311.64990234375
2016-08-29,2317.919921875
2016-08-30,2332.52001953125
2016-08-31,2314.3798828125
2016-09-01,2334.489990234375
2016-09-02,2369.030029296875
2016-09-05,2380.590087890625
2016-09-06,2381.31005859375
2016-09-07,2394.330078125
2016-09-08,2413.449951171875
2016-09-09,2394.530029296875
2016-09-12,2375.75
2016-09-13,2356.39990234375
2016-09-14,2329.419921875
2016-09-15,2346.159912109375
2016-09-16,2320.699951171875
2016-09-19,2350.10009765625
2016-09-20,2346.360107421875
2016-09-21,2362.85009765625
2016-09-22,2403.4599609375
2016-09-23,2403.1298828125
2016-09-26,2381.419921875
2016-09-27,2371.659912109375
2016-09-28,2386.219970703125
2016-09-29,2415.159912109375
2016-09-30,2405.280029296875
2016-10-03,2405.5
2016-10-04,2417.639892578125
2016-10-05,2416.8701171875
2016-10-06,2411.0400390625
2016-10-07,2390.8798828125
2016-10-10,2407.360107421875
2016-10-11,2412.72998046875
2016-10-12,2409.530029296875
2016-10-13,2383.389892578125
2016-10-14,2418.360107421875
2016-10-17,2412.669921875
2016-10-18,2446.89990234375
2016-10-19,2446.52001953125
2016-10-20,2466.260009765625
2016-10-21,2463.9599609375
2016-10-24,2495.25
2016-10-25,2508.3701171875
2016-10-27,2507.35009765625
2016-10-28,2506.550048828125
2016-10-31,2473.75
2016-11-02,2429.0
2016-11-03,2469.199951171875
2016-11-04,2412.85009765625
2016-11-07,2432.030029296875
2016-11-08,2457.449951171875
2016-11-09,2486.52001953125
2016-11-10,2501.389892578125
2016-11-11,2485.5
2016-11-14,2492.780029296875
2016-11-15,2512.8798828125
2016-11-16,2497.409912109375
2016-11-17,2481.820068359375
2016-11-18,2480.75
2016-11-21,2487.75
2016-11-22,2516.68994140625
2016-11-23,2514.25
2016-11-24,2524.179931640625
2016-11-25,2513.60009765625
2016-11-28,2485.179931640625
2016-11-29,2495.820068359375
2016-11-30,2519.590087890625
2016-12-01,2523.419921875
2016-12-02,2501.739990234375
2016-12-05,2523.360107421875
2016-12-06,2563.580078125
2016-12-07,2592.860107421875
2016-12-09,2598.610107421875
2016-12-12,2607.260009765625
2016-12-13,2621.080078125
2016-12-14,2596.679931640625
2016-12-15,2627.489990234375
2016-12-16,2647.429931640625
2016-12-19,2624.590087890625
2016-12-20,2632.85009765625
2016-12-21,2638.280029296875
2016-12-22,2632.5
2016-12-23,2633.580078125
2016-12-27,2633.7099609375
2016-12-28,2638.47998046875
2016-12-29,2649.929931640625
2017-01-03,2685.02001953125
2017-01-04,2682.639892578125
2017-01-05,2696.300048828125
2017-01-09,2678.68994140625
2017-01-10,2659.699951171875
2017-01-11,2669.5400390625
2017-01-12,2670.610107421875
2017-01-13,2678.43994140625
2017-01-16,2668.429931640625
2017-01-17,2655.60009765625
2017-01-18,2659.2900390625
2017-01-19,2666.4599609375
2017-01-20,2684.830078125
2017-01-23,2672.8798828125
2017-01-24,2684.169921875
2017-01-25,2738.919921875
2017-01-26,2726.219970703125
2017-01-27,2733.070068359375
2017-01-30,2694.3798828125
2017-01-31,2676.429931640625
2017-02-01,2727.68994140625
2017-02-02,2729.760009765625
2017-02-03,2730.77001953125
2017-02-06,2711.989990234375
2017-02-07,2712.760009765625
2017-02-08,2706.110107421875
2017-02-09,2737.489990234375
2017-02-10,2758.989990234375
2017-02-13,2782.280029296875
2017-02-14,2792.47998046875
2017-02-15,2807.909912109375
2017-02-16,2811.35009765625
2017-02-17,2798.27001953125
2017-02-20,2805.81005859375
2017-02-21,2815.219970703125
2017-02-22,2787.10009765625
2017-02-23,2799.719970703125
2017-02-24,2752.989990234375
2017-02-28,2746.5
2017-03-01,2797.110107421875
2017-03-02,2812.469970703125
2017-03-03,2798.7900390625
2017-03-06,2791.239990234375
2017-03-07,2796.340087890625
2017-03-08,2813.72998046875
2017-03-09,2805.25
2017-03-10,2826.110107421875
2017-03-13,2836.14990234375
2017-03-14,2815.639892578125
2017-03-15,2816.77001953125
2017-03-16,2850.760009765625
2017-03-17,2841.550048828125
2017-03-20,2845.47998046875
2017-03-21,2825.139892578125
2017-03-22,2799.280029296875
2017-03-23,2823.050048828125
2017-03-24,2829.429931640625
2017-03-27,2799.1201171875
2017-03-28,2806.800048828125
2017-03-29,2836.64990234375
2017-03-30,2848.530029296875
2017-03-31,2828.7900390625
2017-04-03,2844.89990234375
2017-04-04,2860.179931640625
2017-04-05,2885.1298828125
2017-04-06,2897.080078125
2017-04-07,2908.739990234375
2017-04-10,2910.5
2017-04-11,2886.35009765625
2017-04-12,2879.31005859375
2017-04-13,2861.18994140625
2017-04-18,2830.010009765625
2017-04-19,2838.929931640625
2017-04-20,2851.030029296875
2017-04-21,2851.6298828125
2017-04-24,2939.72998046875
2017-04-25,2948.31005859375
2017-04-26,2974.659912109375
2017-04-27,2962.469970703125
2017-04-28,3010.179931640625
2017-05-02,3012.580078125
2017-05-03,2997.409912109375
2017-05-04,3036.10009765625
2017-05-05,3068.280029296875
2017-05-08,3066.639892578125
2017-05-09,3086.199951171875
2017-05-10,3075.659912109375
2017-05-11,3076.3701171875
2017-05-12,3082.110107421875
2017-05-15,3133.6201171875
2017-05-16,3146.409912109375
2017-05-17,3119.179931640625
2017-05-18,3092.260009765625
2017-05-19,3161.449951171875
2017-05-22,3193.580078125
2017-05-23,3183.1298828125
2017-05-24,3204.300048828125
2017-05-26,3209.580078125
2017-05-29,3184.449951171875
2017-05-30,3160.27001953125
2017-05-31,3123.5400390625
2017-06-01,3147.52001953125
2017-06-02,3157.72998046875
2017-06-06,3171.60009765625
2017-06-07,3182.1201171875
2017-06-08,3173.6298828125
2017-06-09,3209.27001953125
2017-06-12,3168.56005859375
2017-06-13,3173.800048828125
2017-06-14,3133.510009765625
2017-06-16,3102.18994140625
2017-06-19,3151.659912109375
2017-06-20,3098.1201171875
2017-06-21,3110.320068359375
2017-06-22,3079.840087890625
2017-06-23,3058.090087890625
2017-06-26,3087.449951171875
2017-06-27,3096.85009765625
2017-06-28,3095.110107421875
2017-06-29,3088.840087890625
2017-06-30,3106.659912109375
2017-07-03,3138.169921875
2017-07-04,3147.659912109375
2017-07-05,3144.1201171875
2017-07-06,3151.419921875
2017-07-07,3124.610107421875
2017-07-10,3152.510009765625
2017-07-11,3146.909912109375
2017-07-12,3171.81005859375
2017-07-13,3179.7900390625
2017-07-14,3182.10009765625
2017-07-17,3199.60009765625
2017-07-18,3192.10009765625
2017-07-19,3193.2900390625
2017-07-20,3198.510009765625
2017-07-21,3162.010009765625
2017-07-24,3158.64990234375
2017-07-25,3212.239990234375
2017-07-26,3243.10009765625
2017-07-27,3254.340087890625
2017-07-28,3239.72998046875
2017-07-31,3217.929931640625
2017-08-01,3241.239990234375
2017-08-02,3228.989990234375
2017-08-03,3250.77001953125
2017-08-04,3259.659912109375
2017-08-07,3278.719970703125
2017-08-08,3280.47998046875
2017-08-09,3238.590087890625
2017-08-10,3198.4599609375
2017-08-11,3162.469970703125
2017-08-14,3216.330078125
2017-08-16,3241.10009765625
2017-08-17,3218.669921875
2017-08-18,3178.1298828125
2017-08-21,3153.31005859375
2017-08-22,3176.199951171875
2017-08-23,3184.820068359375
2017-08-24,3205.090087890625
2017-08-25,3231.199951171875
2017-08-28,3203.090087890625
2017-08-29,3168.820068359375
2017-08-30,3201.429931640625
2017-08-31,3232.830078125
2017-09-01,3259.39990234375
2017-09-04,3245.219970703125
2017-09-05,3226.6298828125
2017-09-06,3218.9599609375
2017-09-07,3237.219970703125
2017-09-08,3230.330078125
2017-09-11,3260.5400390625
2017-09-12,3282.949951171875
2017-09-13,3280.409912109375
2017-09-14,3283.989990234375
2017-09-15,3266.989990234375
2017-09-18,3291.860107421875
2017-09-19,3290.4599609375
2017-09-20,3289.139892578125
2017-09-21,3296.860107421875
2017-09-22,3305.969970703125
2017-09-25,3301.110107421875
2017-09-26,3291.550048828125
2017-09-27,3291.68994140625
2017-09-28,3307.469970703125
2017-09-29,3315.969970703125
2017-10-02,3345.070068359375
2017-10-03,3345.5
2017-10-04,3309.580078125
2017-10-05,3345.5
2017-10-06,3324.409912109375
2017-10-09,3337.0400390625
2017-10-10,3321.719970703125
2017-10-11,3335.31005859375
2017-10-12,3324.75
2017-10-13,3375.800048828125
2017-10-16,3376.02001953125
2017-10-17,3373.139892578125
2017-10-18,3403.1298828125
2017-10-19,3369.0
2017-10-20,3383.14990234375
2017-10-23,3389.6201171875
2017-10-24,3386.02001953125
2017-10-25,3363.3798828125
2017-10-27,3415.3798828125
2017-10-30,3419.760009765625
2017-10-31,3406.090087890625
2017-11-02,3445.22998046875
2017-11-03,3410.25
2017-11-06,3390.300048828125
2017-11-07,3411.219970703125
2017-11-08,3412.300048828125
2017-11-09,3377.25
2017-11-10,3393.22998046875
2017-11-13,3382.85009765625
2017-11-14,3360.820068359375
2017-11-15,3339.47998046875
2017-11-16,3331.989990234375
2017-11-17,3314.699951171875
2017-11-20,3313.610107421875
2017-11-21,3327.419921875
2017-11-22,3316.1201171875
2017-11-23,3306.18994140625
2017-11-24,3328.47998046875
2017-11-27,3299.39990234375
2017-11-28,3321.139892578125
2017-11-29,3330.860107421875
2017-11-30,3344.93994140625
2017-12-01,3328.10009765625
2017-12-04,3361.610107421875
2017-12-05,3336.820068359375
2017-12-06,3314.610107421875
2017-12-07,3327.3798828125
2017-12-11,3350.56005859375
2017-12-12,3337.969970703125
2017-12-13,3304.93994140625
2017-12-14,3311.35009765625
2017-12-15,3279.239990234375
2017-12-18,3406.889892578125
2017-12-19,3420.6298828125
2017-12-20,3408.81005859375
2017-12-21,3440.02001953125
2017-12-22,3440.06005859375
2017-12-27,3428.68994140625
2017-12-28,3434.8798828125
2017-12-29,3420.139892578125
2018-01-02,3444.300048828125
2018-01-03,3487.389892578125
2018-01-04,3555.0400390625
2018-01-05,3550.8798828125
2018-01-08,3550.10009765625
2018-01-09,3558.860107421875
2018-01-10,3596.139892578125
2018-01-11,3600.93994140625
2018-01-12,3599.280029296875
2018-01-15,3604.389892578125
2018-01-16,3611.22998046875
2018-01-17,3628.080078125
2018-01-18,3628.340087890625
2018-01-19,3643.0
2018-01-22,3681.570068359375
2018-01-23,3688.780029296875
2018-01-24,3673.1201171875
2018-01-25,3652.52001953125
2018-01-26,3656.260009765625
2018-01-29,3636.6201171875
2018-01-30,3597.679931640625
2018-01-31,3594.27001953125
2018-02-01,3587.389892578125
2018-02-02,3538.1298828125
2018-02-05,3506.85009765625
2018-02-06,3408.18994140625
2018-02-07,3508.419921875
2018-02-08,3398.47998046875
2018-02-09,3354.1201171875
2018-02-12,3400.110107421875
2018-02-13,3385.6298828125
2018-02-14,3387.8701171875
2018-02-15,3392.3798828125
2018-02-16,3407.989990234375
2018-02-20,3402.9599609375
2018-02-21,3427.320068359375
2018-02-22,3417.260009765625
2018-02-23,3408.06005859375
2018-02-26,3409.93994140625
2018-02-27,3429.239990234375
2018-02-28,3476.0400390625
2018-03-01,3448.5
2018-03-02,3388.580078125
2018-03-05,3403.669921875
2018-03-06,3445.409912109375
2018-03-07,3438.0
2018-03-08,3462.8701171875
2018-03-09,3485.510009765625
2018-03-12,3483.4599609375
2018-03-13,3448.3798828125
2018-03-14,3426.18994140625
2018-03-15,3421.030029296875
2018-03-16,3443.7099609375
2018-03-19,3457.81005859375
2018-03-20,3483.68994140625
2018-03-21,3496.429931640625
2018-03-22,3437.679931640625
2018-03-23,3410.050048828125
2018-03-26,3412.510009765625
2018-03-27,3421.610107421875
2018-03-28,3428.510009765625
2018-03-29,3428.530029296875
2018-04-03,3402.43994140625
2018-04-04,3390.179931640625
2018-04-05,3482.739990234375
2018-04-10,3396.669921875
2018-04-11,3365.139892578125
2018-04-12,3421.10009765625
2018-04-13,3417.030029296875
2018-04-16,3415.5400390625
2018-04-17,3425.31005859375
2018-04-18,3448.75
2018-04-19,3475.110107421875
2018-04-20,3480.949951171875
2018-04-23,3494.7900390625
2018-04-24,3519.360107421875
2018-04-25,3443.419921875
2018-04-26,3461.0
2018-04-27,3477.340087890625
2018-04-30,3468.469970703125
2018-05-02,3475.77001953125
2018-05-03,3474.97998046875
2018-05-04,3452.7099609375
2018-05-07,3484.31005859375
2018-05-08,3459.330078125
2018-05-09,3500.159912109375
2018-05-11,3522.169921875
2018-05-14,3512.7099609375
2018-05-15,3531.050048828125
2018-05-16,3490.5
2018-05-17,3510.280029296875
2018-05-18,3485.7900390625
2018-05-22,3514.4599609375
2018-05-23,3481.840087890625
2018-05-24,3434.14990234375
2018-05-25,3405.35009765625
2018-05-29,3331.659912109375
2018-05-30,3362.4599609375
2018-06-01,3357.10009765625
2018-06-04,3333.860107421875
2018-06-05,3268.10009765625
2018-06-06,3300.43994140625
2018-06-07,3356.639892578125
2018-06-08,3349.22998046875
2018-06-11,3381.52001953125
2018-06-12,3378.18994140625
2018-06-13,3357.27001953125
2018-06-14,3375.820068359375
2018-06-15,3349.25
2018-06-18,3309.43994140625
2018-06-19,3268.60009765625
2018-06-20,3248.530029296875
2018-06-21,3246.199951171875
2018-06-22,3286.739990234375
2018-06-25,3227.56005859375
2018-06-26,3230.530029296875
2018-06-27,3264.510009765625
2018-06-28,3245.469970703125
2018-06-29,3255.9599609375
2018-07-02,3229.300048828125
2018-07-03,3224.39990234375
2018-07-04,3255.090087890625
2018-07-05,3261.669921875
2018-07-06,3268.93994140625
2018-07-09,3281.39990234375
2018-07-10,3306.820068359375
2018-07-11,3252.1298828125
2018-07-12,3273.06005859375
2018-07-13,3285.139892578125
2018-07-16,3291.320068359375
2018-07-17,3282.75
2018-07-18,3311.85009765625
2018-07-19,3302.070068359375
2018-07-20,3308.5400390625
2018-07-23,3305.68994140625
2018-07-24,3355.64990234375
2018-07-25,3364.52001953125
2018-07-26,3391.550048828125
2018-07-27,3404.72998046875
2018-07-30,3400.510009765625
2018-07-31,3421.3701171875
2018-08-01,3426.169921875
2018-08-02,3397.199951171875
2018-08-03,3417.010009765625
2018-08-06,3427.93994140625
2018-08-07,3452.0
2018-08-08,3413.550048828125
2018-08-09,3363.68994140625
2018-08-10,3326.449951171875
2018-08-13,3298.449951171875
2018-08-14,3287.280029296875
2018-08-16,3263.1298828125
2018-08-17,3264.070068359375
2018-08-20,3245.56005859375
2018-08-21,3284.639892578125
2018-08-22,3296.4599609375
2018-08-23,3290.669921875
2018-08-24,3295.070068359375
2018-08-27,3315.3701171875
2018-08-28,3329.760009765625
2018-08-29,3331.330078125
2018-08-30,3318.0400390625
2018-08-31,3299.75
2018-09-03,3313.18994140625
2018-09-04,3299.889892578125
2018-09-05,3280.43994140625
2018-09-06,3251.3798828125
2018-09-07,3262.919921875
2018-09-10,3273.739990234375
2018-09-11,3280.929931640625
2018-09-12,3306.090087890625
2018-09-13,3307.719970703125
2018-09-14,3329.080078125
2018-09-17,3324.360107421875
2018-09-18,3345.360107421875
2018-09-19,3375.2099609375
2018-09-20,3380.699951171875
2018-09-21,3368.909912109375
2018-09-24,3367.85009765625
2018-09-25,3384.43994140625
2018-09-26,3383.409912109375
2018-09-27,3374.97998046875
2018-09-28,3344.0400390625
2018-10-01,3364.97998046875
2018-10-02,3379.919921875
2018-10-03,3395.27001953125
2018-10-04,3398.580078125
2018-10-05,3368.800048828125
2018-10-08,3334.679931640625
2018-10-09,3333.780029296875
2018-10-10,3252.830078125
2018-10-11,3204.110107421875
2018-10-12,3201.1298828125
2018-10-15,3222.0400390625
2018-10-16,3274.030029296875
2018-10-17,3286.0400390625
2018-10-18,3261.780029296875
2018-10-19,3228.0400390625
2018-10-22,3222.39990234375
2018-10-23,3123.030029296875
2018-10-24,3050.469970703125
2018-10-25,3070.909912109375
2018-10-29,3073.360107421875
2018-10-30,3086.8701171875
