date,close
2015-08-24,20778.2890625
2015-08-25,21389.349609375
2015-08-26,21190.849609375
2015-08-27,21511.150390625
2015-08-28,21333.900390625
2015-08-31,21395.94921875
2015-09-01,21122.939453125
2015-09-02,21173.05078125
2015-09-03,21584.759765625
2015-09-04,21335.7890625
2015-09-08,20952.529296875
2015-09-09,21106.9609375
2015-09-10,21306.509765625
2015-09-11,21083.05078125
2015-09-14,21219.23046875
2015-09-15,21126.9609375
2015-09-16,21107.419921875
2015-09-17,21040.859375
2015-09-18,21119.259765625
2015-09-21,21238.830078125
2015-09-22,20717.919921875
2015-09-23,20687.220703125
2015-09-24,20610.759765625
2015-09-25,20831.01953125
2015-09-28,20666.720703125
2015-09-29,20932.8203125
2015-09-30,20893.9609375
2015-10-01,20956.849609375
2015-10-02,20793.580078125
2015-10-05,21040.05078125
2015-10-06,21152.439453125
2015-10-07,21371.109375
2015-10-08,21610.8203125
2015-10-09,21941.419921875
2015-10-12,22029.0
2015-10-13,21905.140625
2015-10-14,21890.8203125
2015-10-15,22007.0703125
2015-10-16,21852.099609375
2015-10-19,21850.619140625
2015-10-20,21651.609375
2015-10-21,21548.55078125
2015-10-22,21883.779296875
2015-10-26,22100.060546875
2015-10-27,22195.33984375
2015-10-28,22064.51953125
2015-10-29,21946.0
2015-10-30,21557.439453125
2015-11-02,21580.44921875
2015-11-03,21628.470703125
2015-11-04,22057.8203125
2015-11-05,22130.599609375
2015-11-06,22285.240234375
2015-11-09,22483.919921875
2015-11-10,22394.58984375
2015-11-11,22508.6796875
2015-11-12,22545.2109375
2015-11-13,22393.98046875
2015-11-16,22404.779296875
2015-11-17,22857.5703125
2015-11-18,23279.890625
2015-11-19,23070.830078125
2015-11-20,23125.7890625
2015-11-23,23485.900390625
2015-11-24,23396.869140625
2015-11-25,23610.619140625
2015-11-27,23712.669921875
2015-11-30,23768.599609375
2015-12-01,23846.609375
2015-12-02,23681.220703125
2015-12-03,23687.650390625
2015-12-04,23629.05078125
2015-12-07,23319.060546875
2015-12-08,23324.900390625
2015-12-09,23431.580078125
2015-12-10,23477.189453125
2015-12-11,23125.859375
2015-12-14,23005.73046875
2015-12-15,23073.630859375
2015-12-16,23693.380859375
2015-12-17,23703.080078125
2015-12-18,23666.2890625
2015-12-21,23745.859375
2015-12-22,23455.91015625
2015-12-23,23547.400390625
2015-12-28,23600.029296875
2015-12-29,23964.470703125
2015-12-30,23920.650390625
2016-01-04,23632.5703125
2016-01-05,23861.390625
2016-01-06,24000.5390625
2016-01-07,23595.099609375
2016-01-08,23956.189453125
2016-01-11,23900.6796875
2016-01-12,24302.44921875
2016-01-13,24330.33984375
2016-01-14,24284.310546875
2016-01-15,23882.919921875
2016-01-19,23214.76953125
2016-01-20,22753.2109375
2016-01-21,22908.990234375
2016-01-22,23357.240234375
2016-01-25,23234.029296875
2016-01-26,23522.080078125
2016-01-27,23769.4609375
2016-01-28,23778.939453125
2016-01-29,23997.310546875
2016-02-01,24126.69921875
2016-02-02,23558.48046875
2016-02-03,23395.73046875
2016-02-04,23556.509765625
2016-02-05,23637.220703125
2016-02-08,23262.3203125
2016-02-09,22571.80078125
2016-02-10,22888.509765625
2016-02-11,22536.029296875
2016-02-12,22705.2890625
2016-02-16,23013.880859375
2016-02-17,22846.8203125
2016-02-18,23162.25
2016-02-19,23171.7890625
2016-02-22,23332.7109375
2016-02-23,23171.970703125
2016-02-24,22940.83984375
2016-02-25,23323.6796875
2016-02-26,23657.7890625
2016-02-29,23327.939453125
2016-03-01,23670.94921875
2016-03-02,24094.220703125
2016-03-03,24360.05078125
2016-03-04,24735.23046875
2016-03-07,24911.310546875
2016-03-08,25255.400390625
2016-03-09,25345.76953125
2016-03-10,25254.650390625
2016-03-11,25608.689453125
2016-03-16,25613.810546875
2016-03-17,25770.69921875
2016-03-18,25938.650390625
2016-03-21,25832.369140625
2016-03-22,25878.609375
2016-03-23,25697.580078125
2016-03-24,25446.0703125
2016-03-29,25737.400390625
2016-03-30,26314.30078125
2016-03-31,26451.01953125
2016-04-01,26310.880859375
2016-04-04,26412.099609375
2016-04-05,26210.41015625
2016-04-06,26298.109375
2016-04-07,26397.4609375
2016-04-08,26513.44921875
2016-04-11,26268.419921875
2016-04-12,26027.140625
2016-04-13,26412.029296875
2016-04-14,26926.609375
2016-04-15,27142.259765625
2016-04-18,27081.720703125
2016-04-19,27271.779296875
2016-04-20,27192.029296875
2016-04-21,27009.94921875
2016-04-22,26747.08984375
2016-04-25,26904.609375
2016-04-26,26861.119140625
2016-04-27,26988.759765625
2016-04-28,26840.75
2016-04-29,26871.58984375
2016-05-02,26869.009765625
2016-05-03,26539.16015625
2016-05-04,26212.150390625
2016-05-05,26240.140625
2016-05-06,26128.83984375
2016-05-09,26623.7109375
2016-05-10,26899.83984375
2016-05-11,26845.23046875
2016-05-12,26850.529296875
2016-05-13,26556.349609375
2016-05-16,26556.349609375
2016-05-17,26247.310546875
2016-05-18,26026.2109375
2016-05-19,25742.849609375
2016-05-20,26434.48046875
2016-05-23,26368.25
2016-05-24,26711.669921875
2016-05-25,26704.470703125
2016-05-26,26656.810546875
2016-05-27,27011.720703125
2016-05-31,26521.189453125
2016-06-01,26989.58984375
2016-06-02,27208.419921875
2016-06-03,27134.169921875
2016-06-06,27089.0
2016-06-07,27394.189453125
2016-06-08,27396.890625
2016-06-09,26975.91015625
2016-06-10,26519.609375
2016-06-13,25830.58984375
2016-06-14,25831.0
2016-06-15,26318.08984375
2016-06-16,25814.830078125
2016-06-17,26242.5
2016-06-20,26563.58984375
2016-06-21,26811.369140625
2016-06-22,26789.349609375
2016-06-23,26924.08984375
2016-06-24,25724.91015625
2016-06-27,25390.23046875
2016-06-28,26226.83984375
2016-06-29,26383.3203125
2016-06-30,26325.599609375
2016-07-01,26328.669921875
2016-07-05,26425.869140625
2016-07-06,26491.01953125
2016-07-07,26970.44921875
2016-07-08,27026.30078125
2016-07-11,27418.060546875
2016-07-12,27396.220703125
2016-07-13,27192.3203125
2016-07-14,27163.419921875
2016-07-15,27065.970703125
2016-07-18,27088.220703125
2016-07-19,27410.140625
2016-07-20,27573.509765625
2016-07-21,27836.099609375
2016-07-22,27851.630859375
2016-07-25,27950.240234375
2016-07-26,28014.130859375
2016-07-27,27781.05078125
2016-07-28,27628.470703125
2016-07-29,27628.169921875
2016-08-01,27468.880859375
2016-08-02,27167.0703125
2016-08-03,27023.939453125
2016-08-04,27574.380859375
2016-08-05,27311.44921875
2016-08-08,27357.859375
2016-08-09,27593.099609375
2016-08-10,27502.220703125
2016-08-11,27524.41015625
2016-08-12,27812.890625
2016-08-15,27868.7890625
2016-08-16,27671.6796875
2016-08-17,27790.970703125
2016-08-18,27700.119140625
2016-08-19,27599.76953125
2016-08-22,27572.94921875
2016-08-23,27723.6796875
2016-08-24,27949.26953125
2016-08-25,27779.619140625
2016-08-26,27733.76953125
2016-08-29,27921.919921875
2016-08-30,28050.080078125
2016-08-31,27969.240234375
2016-09-01,28045.220703125
2016-09-02,28189.599609375
2016-09-06,28597.8203125
2016-09-07,28642.83984375
2016-09-08,28505.529296875
2016-09-09,28445.830078125
2016-09-12,28167.5703125
2016-09-13,27828.009765625
2016-09-14,28095.349609375
2016-09-15,28139.109375
2016-09-16,28097.66015625
2016-09-19,28564.5390625
2016-09-20,28208.66015625
2016-09-21,28254.33984375
2016-09-22,28300.830078125
2016-09-23,28120.08984375
2016-09-26,27685.30078125
2016-09-27,27481.0390625
2016-09-28,27476.400390625
2016-09-29,27988.6796875
2016-09-30,27664.25
2016-10-03,28012.369140625
2016-10-04,28570.990234375
2016-10-05,28487.05078125
2016-10-06,28399.58984375
2016-10-07,28438.94921875
2016-10-10,28570.01953125
2016-10-11,28479.240234375
2016-10-12,28396.869140625
2016-10-13,28123.2109375
2016-10-14,28392.009765625
2016-10-17,28612.94921875
2016-10-18,29012.6796875
2016-10-19,29168.0
2016-10-20,29340.880859375
2016-10-21,29572.359375
2016-10-24,29813.859375
2016-10-25,29719.359375
2016-10-26,29854.6796875
2016-10-27,29689.689453125
2016-10-28,29802.7890625
2016-11-02,29498.94921875
2016-11-03,29872.0
2016-11-04,30017.23046875
2016-11-07,30353.44921875
2016-11-08,30348.44921875
2016-11-09,30365.2109375
2016-11-10,30540.3203125
2016-11-11,30502.150390625
2016-11-14,30122.880859375
2016-11-15,30133.009765625
2016-11-16,29972.830078125
2016-11-17,29941.0703125
2016-11-18,30109.01953125
2016-11-21,30103.5703125
2016-11-22,30240.380859375
2016-11-23,30156.2890625
2016-11-25,29979.9609375
2016-11-28,30002.5
2016-11-29,29816.30078125
2016-11-30,30014.0390625
2016-12-01,29998.189453125
2016-12-02,29808.490234375
2016-12-05,30100.0
2016-12-06,30075.7109375
2016-12-07,30152.009765625
2016-12-08,30629.48046875
2016-12-09,30588.380859375
2016-12-12,30613.150390625
2016-12-13,30938.130859375
2016-12-14,31374.279296875
2016-12-15,31636.189453125
2016-12-16,31876.259765625
2016-12-19,31646.380859375
2016-12-20,31713.5
2016-12-21,31765.30078125
2016-12-22,31700.849609375
2016-12-23,31638.810546875
2016-12-27,31868.509765625
2016-12-28,32025.599609375
2016-12-29,31847.869140625
2016-12-30,32003.05078125
2017-01-03,32169.130859375
2017-01-04,32649.0390625
2017-01-05,32750.0
2017-01-06,32855.87109375
2017-01-09,32854.26171875
2017-01-10,33031.53125
2017-01-11,32972.19921875
2017-01-12,32966.421875
2017-01-13,32949.76953125
2017-01-17,32782.26171875
2017-01-18,32841.25
2017-01-19,32709.080078125
2017-01-20,32881.921875
2017-01-23,32906.48046875
2017-01-24,32690.23046875
2017-01-25,32807.7109375
2017-01-26,32918.46875
2017-01-27,32714.580078125
2017-01-30,32476.7109375
2017-01-31,32481.2890625
2017-02-01,32584.1796875
2017-02-02,32575.16015625
2017-02-03,32905.890625
2017-02-06,32388.91015625
2017-02-07,32539.529296875
2017-02-08,32595.919921875
2017-02-09,32949.078125
2017-02-10,33156.08984375
2017-02-13,33356.19140625
2017-02-14,33724.51953125
2017-02-15,33981.5
2017-02-16,33745.01953125
2017-02-17,33828.859375
2017-02-21,34324.98828125
2017-02-22,34112.890625
2017-02-23,33548.5390625
2017-02-24,32886.03125
2017-02-27,32872.109375
2017-02-28,32061.330078125
2017-03-01,33343.05078125
2017-03-02,33155.19140625
2017-03-03,33193.80859375
2017-03-06,33181.48828125
2017-03-07,32442.19921875
2017-03-08,32547.369140625
2017-03-09,32986.859375
2017-03-10,32727.240234375
2017-03-13,32686.30078125
2017-03-14,32636.1796875
2017-03-16,33049.44140625
2017-03-17,32778.0
2017-03-20,32357.880859375
2017-03-21,32044.130859375
2017-03-22,31827.130859375
2017-03-23,32127.890625
2017-03-24,32097.08984375
2017-03-27,31876.220703125
2017-03-28,32294.029296875
2017-03-29,32232.94921875
2017-03-30,32144.669921875
2017-03-31,31634.259765625
2017-04-03,31788.400390625
2017-04-04,31951.939453125
2017-04-05,32405.130859375
2017-04-06,32553.529296875
2017-04-07,32600.33984375
2017-04-10,32468.30078125
2017-04-11,32199.150390625
2017-04-12,32409.939453125
2017-04-13,32622.400390625
2017-04-18,32521.580078125
2017-04-19,32688.08984375
2017-04-20,32955.01953125
2017-04-21,32969.44140625
2017-04-24,33226.4609375
2017-04-25,33519.0703125
2017-04-26,33198.9296875
2017-04-27,32959.62109375
2017-04-28,32956.30078125
2017-05-02,32902.62109375
2017-05-03,32077.720703125
2017-05-04,32289.849609375
2017-05-05,32864.0390625
2017-05-08,32844.671875
2017-05-09,33509.98828125
2017-05-10,33666.28125
2017-05-11,33858.87890625
2017-05-12,34435.53125
2017-05-15,34462.01953125
2017-05-16,34078.46875
2017-05-17,34146.48828125
2017-05-18,34528.8515625
2017-05-19,34835.80078125
2017-05-22,34875.75
2017-05-23,34730.94140625
2017-05-24,34251.2109375
2017-05-25,34349.109375
2017-05-26,34358.9296875
2017-05-30,34321.140625
2017-05-31,34551.8984375
2017-06-01,34762.4609375
2017-06-02,35150.44140625
2017-06-06,34926.98828125
2017-06-07,35021.75
2017-06-08,35270.94921875
2017-06-09,35411.01171875
2017-06-12,35334.48046875
2017-06-13,35588.69921875
2017-06-14,35985.8203125
2017-06-15,35534.5
2017-06-16,35512.46875
2017-06-19,35948.41015625
2017-06-20,35989.69140625
2017-06-21,35945.23046875
2017-06-22,35779.26953125
2017-06-23,35599.51171875
2017-06-26,35739.109375
2017-06-27,35645.76953125
2017-06-28,35455.96875
2017-06-29,35130.26953125
2017-06-30,35205.421875
2017-07-03,34780.87890625
2017-07-05,35298.140625
2017-07-06,35615.0
2017-07-07,35503.69140625
2017-07-10,35724.921875
2017-07-11,35749.5703125
2017-07-12,35872.4609375
2017-07-13,36143.37109375
2017-07-14,35915.421875
2017-07-17,36140.6484375
2017-07-18,35904.21875
2017-07-19,35789.28125
2017-07-20,35424.33984375
2017-07-21,35633.91015625
2017-07-24,35362.828125
2017-07-25,35286.140625
2017-07-26,35564.8984375
2017-07-27,35828.69921875
2017-07-28,35750.6484375
2017-07-31,35769.87109375
2017-08-01,35786.51953125
2017-08-02,36041.12890625
2017-08-03,36416.0703125
2017-08-04,36678.21875
2017-08-07,36941.6015625
2017-08-08,36771.26953125
2017-08-09,36578.46875
2017-08-10,36821.44140625
2017-08-11,36812.23828125
2017-08-14,36803.01953125
2017-08-15,36775.94140625
2017-08-16,36892.08984375
2017-08-17,37187.2890625
2017-08-18,36969.1484375
2017-08-21,37097.8515625
2017-08-22,37622.46875
2017-08-23,37753.21875
2017-08-24,37954.41015625
2017-08-25,38011.328125
2017-08-28,38097.58984375
2017-08-29,37639.62109375
2017-08-30,37903.87890625
2017-08-31,38092.26171875
2017-09-01,37719.8984375
2017-09-05,37736.1015625
2017-09-06,37878.859375
2017-09-07,37783.51171875
2017-09-08,37596.75
2017-09-11,37895.8515625
2017-09-12,38076.87890625
2017-09-13,38119.08984375
2017-09-14,38243.19921875
2017-09-15,38325.9296875
2017-09-18,38387.21875
2017-09-19,38176.078125
2017-09-20,38108.0390625
2017-09-21,38109.2109375
2017-09-22,38178.62890625
2017-09-25,38107.87109375
2017-09-26,37319.23828125
2017-09-27,37244.30078125
2017-09-28,37191.6484375
2017-09-29,37290.6484375
2017-10-02,37751.8515625
2017-10-03,37908.5703125
2017-10-04,37923.23828125
2017-10-05,37876.46875
2017-10-06,37941.8203125
2017-10-09,38008.75
2017-10-10,38031.671875
2017-10-11,38453.12109375
2017-10-12,38772.078125
2017-10-13,38894.87890625
2017-10-16,39119.890625
2017-10-17,38909.78125
2017-10-18,39081.76953125
2017-10-19,39098.2109375
2017-10-20,39132.62109375
2017-10-24,39411.359375
2017-10-25,39840.921875
2017-10-26,39889.6015625
2017-10-27,39667.12890625
2017-10-30,39881.21875
2017-10-31,39611.640625
2017-11-02,40149.859375
2017-11-03,39762.671875
2017-11-06,40115.76953125
2017-11-07,39809.0
2017-11-08,40122.0703125
2017-11-09,40273.66015625
2017-11-10,39435.23828125
2017-11-13,39254.0
2017-11-14,39140.44140625
2017-11-15,38615.109375
2017-11-16,38982.30078125
2017-11-17,39279.75
2017-11-20,39359.28125
2017-11-21,39554.05078125
2017-11-22,40131.37109375
2017-11-24,39709.0
2017-11-27,39424.2890625
2017-11-28,39242.1796875
2017-11-29,38819.26171875
2017-11-30,38673.73046875
2017-12-01,38188.80859375
2017-12-04,37805.37109375
2017-12-05,37558.76171875
2017-12-06,37591.53125
2017-12-07,38348.19921875
2017-12-08,38232.55859375
2017-12-11,37575.75
2017-12-12,38018.26171875
2017-12-13,38228.16015625
2017-12-14,38616.19140625
2017-12-15,38657.37109375
2017-12-18,38744.1796875
2017-12-19,38807.08984375
2017-12-20,38846.6015625
2017-12-21,39140.21875
2017-12-22,39027.55078125
2017-12-27,39190.98828125
2017-12-28,39178.80078125
2017-12-29,39377.30859375
2018-01-02,39443.5703125
2018-01-03,39604.3984375
2018-01-04,39850.0
2018-01-05,39995.16015625
2018-01-08,40104.03125
2018-01-09,39869.55859375
2018-01-10,39651.23046875
2018-01-11,39772.75
2018-01-12,39877.859375
2018-01-16,39684.16015625
2018-01-17,39543.26171875
2018-01-18,39663.921875
2018-01-19,40021.890625
2018-01-22,41002.390625
2018-01-23,41516.41015625
2018-01-24,40979.76953125
2018-01-25,40431.6484375
2018-01-26,40785.87109375
2018-01-29,40500.12109375
2018-01-30,39926.421875
2018-01-31,40188.51171875
2018-02-01,40238.26953125
2018-02-02,39951.4609375
2018-02-05,39769.44921875
2018-02-06,38806.19140625
2018-02-07,39698.1015625
2018-02-08,38875.9296875
2018-02-09,38320.3203125
2018-02-12,38287.21875
2018-02-13,38387.2890625
2018-02-14,38454.3515625
2018-02-15,38522.5
2018-02-16,39138.87109375
2018-02-20,38667.078125
2018-02-21,38971.94140625
2018-02-22,38643.98828125
2018-02-23,38240.08984375
2018-02-26,38620.83984375
2018-02-27,38462.62890625
2018-02-28,38112.0
2018-03-01,37767.8515625
2018-03-02,36939.1796875
2018-03-05,37119.66015625
2018-03-06,38008.46875
2018-03-07,38186.19921875
2018-03-08,38670.62890625
2018-03-09,38411.5
2018-03-12,38822.6484375
2018-03-13,38663.671875
2018-03-14,38891.23828125
2018-03-19,37689.08984375
2018-03-20,37954.2890625
2018-03-21,38236.94140625
2018-03-22,37350.75
2018-03-23,36940.37109375
2018-03-26,37087.05078125
2018-03-27,37300.9609375
2018-03-28,36783.30859375
2018-03-29,37258.8984375
2018-04-03,37867.5390625
2018-04-04,37275.421875
2018-04-05,38065.0390625
2018-04-06,37962.26171875
2018-04-09,38306.33984375
2018-04-10,37882.421875
2018-04-11,37971.5703125
2018-04-12,38330.37109375
2018-04-13,38351.6484375
2018-04-16,38296.28125
2018-04-17,38154.19921875
2018-04-18,38766.48828125
2018-04-19,38663.1015625
2018-04-20,38122.87109375
2018-04-23,38123.44921875
2018-04-24,37892.8984375
2018-04-25,38049.96875
2018-04-26,38265.3515625
2018-04-27,38295.71875
2018-05-02,37969.83984375
2018-05-03,37660.98828125
2018-05-04,37916.30859375
2018-05-07,37541.328125
2018-05-08,37164.55078125
2018-05-09,36588.26171875
2018-05-10,36740.2109375
2018-05-11,37644.05859375
2018-05-14,38602.890625
2018-05-15,37663.78125
2018-05-16,37574.98828125
2018-05-17,37538.0390625
2018-05-18,36770.9296875
2018-05-22,36400.76953125
2018-05-23,35456.51953125
2018-05-24,35892.62109375
2018-05-25,35758.05859375
2018-05-29,34883.94140625
2018-05-30,34837.12890625
2018-05-31,35356.828125
2018-06-01,35952.6796875
2018-06-04,37194.37109375
2018-06-05,36677.55859375
2018-06-06,37157.4609375
2018-06-07,37401.25
2018-06-08,36738.30859375
2018-06-11,36606.37890625
2018-06-12,36348.109375
2018-06-13,35868.58984375
2018-06-14,36654.5703125
2018-06-15,36038.9609375
2018-06-18,35505.4609375
2018-06-19,34972.3515625
2018-06-20,35383.5703125
2018-06-21,35049.55078125
2018-06-22,35396.62109375
2018-06-25,35064.75
2018-06-26,35352.03125
2018-06-27,35587.4609375
2018-06-28,35258.8515625
2018-06-29,36127.7109375
2018-07-02,35867.75
2018-07-03,36204.30078125
2018-07-05,36335.08984375
2018-07-06,35775.73046875
2018-07-09,35676.8203125
2018-07-10,35403.19921875
2018-07-11,35063.0703125
2018-07-12,35485.87109375
2018-07-13,35641.76171875
2018-07-16,35267.0703125
2018-07-17,34751.12890625
2018-07-18,34720.30859375
2018-07-19,35117.828125
2018-07-20,35186.51953125
2018-07-23,35141.03125
2018-07-24,35049.7109375
2018-07-25,34963.19140625
2018-07-26,35624.91015625
2018-07-27,35943.640625
2018-07-30,35931.23046875
2018-07-31,35742.05859375
2018-08-01,36207.71875
2018-08-02,36035.4609375
2018-08-03,36760.0
2018-08-06,37259.80078125
2018-08-07,37087.75
2018-08-08,36954.16015625
2018-08-09,36844.98828125
2018-08-10,36171.26171875
2018-08-13,35693.828125
2018-08-14,36006.19921875
2018-08-15,35826.140625
2018-08-16,36472.98828125
2018-08-17,36436.9609375
2018-08-21,37007.66015625
2018-08-22,36365.8984375
2018-08-23,36186.30859375
2018-08-24,36192.12890625
2018-08-27,36685.7890625
2018-08-28,36818.9296875
2018-08-29,37234.859375
2018-08-30,37225.078125
2018-08-31,37233.3984375
2018-09-04,36968.109375
2018-09-05,37135.328125
2018-09-06,37241.8203125
2018-09-07,37189.98046875
2018-09-10,37202.890625
2018-09-11,36371.94140625
2018-09-12,36104.0703125
2018-09-13,36156.0390625
2018-09-14,36269.171875
2018-09-17,35819.8984375
2018-09-18,36110.890625
2018-09-19,36386.3984375
2018-09-20,36134.328125
2018-09-21,35783.48046875
2018-09-24,35786.5390625
2018-09-25,35868.87890625
2018-09-26,35996.0390625
2018-09-27,36471.3515625
2018-09-28,37171.41015625
2018-10-01,36883.48828125
2018-10-02,36876.75
2018-10-03,37212.94140625
2018-10-04,37146.73046875
2018-10-05,36945.25
2018-10-08,36768.01953125
2018-10-09,37109.23828125
2018-10-10,36821.12109375
2018-10-11,35904.5390625
2018-10-12,36347.890625
2018-10-15,36564.1484375
2018-10-16,37445.671875
2018-10-17,37399.109375
2018-10-18,37485.01171875
2018-10-19,37185.9296875
2018-10-24,36452.73828125
2018-10-25,36617.5390625
2018-10-26,35937.609375
2018-10-29,36110.12109375
2018-10-30,36444.71875
2018-10-31,37155.2109375
2018-11-05,37794.87109375
2018-11-06,37666.0
2018-11-07,38198.0
2018-11-08,38713.44921875
2018-11-09,38586.62890625
2018-11-12,38108.4609375
2018-11-13,38252.6484375
2018-11-14,39115.55859375
2018-11-15,39070.96875
2018-11-16,39328.390625
2018-11-19,39323.01171875
2018-11-20,39058.30078125
2018-11-21,39431.328125
2018-11-23,39379.78125
2018-11-26,39598.2890625
2018-11-27,39601.69921875
2018-11-28,39656.25
2018-11-29,39861.62890625
2018-11-30,40109.37109375
2018-12-03,40579.8203125
2018-12-04,40945.46875
2018-12-06,39747.12890625
2018-12-07,39384.55859375
2018-12-10,39238.44140625
2018-12-11,39860.23046875
2018-12-12,39887.21875
2018-12-13,40041.7109375
2018-12-14,40125.71875
2018-12-17,39675.76171875
2018-12-18,39475.609375
2018-12-19,39966.19140625
2018-12-20,39592.6796875
2018-12-21,39578.62890625
2018-12-27,39006.51953125
2018-12-28,39138.94921875
2019-01-02,39734.05859375
2019-01-03,39672.6015625
2019-01-04,40145.1796875
2019-01-07,40569.46875
2019-01-08,40809.8203125
2019-01-09,40784.26953125
2019-01-10,40795.5
2019-01-11,40886.05859375
2019-01-14,40667.6484375
2019-01-15,40600.26171875
2019-01-16,40933.0390625
2019-01-17,41180.05078125
2019-01-18,41503.91015625
2019-01-22,40963.7109375
2019-01-23,40818.69140625
2019-01-24,40890.94140625
2019-01-25,40944.8203125
2019-01-28,41332.30859375
2019-01-29,41146.0
2019-01-30,40862.96875
2019-01-31,40855.55859375
2019-02-01,40973.33984375
2019-02-04,40856.96875
2019-02-05,40474.390625
2019-02-06,40597.26171875
2019-02-07,40173.73046875
2019-02-08,39704.609375
2019-02-11,39769.48046875
2019-02-12,40488.08984375
2019-02-13,40221.1796875
2019-02-14,39898.6484375
2019-02-15,40179.83984375
2019-02-19,40560.44140625
2019-02-20,40582.828125
2019-02-21,40721.48046875
2019-02-22,40814.6015625
2019-02-25,40987.94921875
2019-02-26,40819.078125
2019-02-27,40525.28125
2019-02-28,40333.0390625
2019-03-01,40170.66015625
2019-03-04,40593.48046875
2019-03-05,40718.5
2019-03-06,41086.8984375
