date,adj_close
2015-01-02,4642.04345703125
2015-01-05,4633.4228515625
2015-01-06,4654.9736328125
2015-01-07,4655.83544921875
2015-01-08,4680.83447265625
2015-01-09,4633.4228515625
2015-01-12,4654.9736328125
2015-01-13,4663.16259765625
2015-01-14,4654.111328125
2015-01-15,4642.04345703125
2015-01-16,4665.7490234375
2015-01-19,4672.2138671875
2015-01-20,4676.5244140625
2015-01-21,4682.1279296875
2015-01-22,4662.73193359375
2015-01-23,4654.9736328125
2015-01-26,4663.59326171875
2015-01-27,4654.9736328125
2015-01-28,4635.5771484375
2015-01-29,4657.1279296875
2015-01-30,4718.33203125
2015-02-02,4657.9912109375
2015-02-03,4696.35107421875
2015-02-04,4698.07470703125
2015-02-05,4705.83349609375
2015-02-06,4713.59130859375
2015-02-09,4732.5556640625
2015-02-10,4736.86669921875
2015-02-11,4723.93505859375
2015-02-12,4783.8466796875
2015-02-13,4800.65576171875
2015-02-16,4794.623046875
2015-02-17,4698.07470703125
2015-02-18,4741.1767578125
2015-02-19,4800.22607421875
2015-02-20,4812.2939453125
2015-02-23,4846.77490234375
2015-02-24,4865.740234375
2015-02-25,4869.1884765625
2015-02-26,4894.18701171875
2015-02-27,4900.65234375
2015-03-02,4901.5146484375
2015-03-03,4892.03173828125
2015-03-04,4866.17041015625
2015-03-05,4848.9306640625
2015-03-06,4788.58837890625
2015-03-09,4818.75927734375
2015-03-10,4767.03759765625
2015-03-11,4769.19287109375
2015-03-12,4844.6201171875
2015-03-13,4848.9306640625
2015-03-16,4846.77490234375
2015-03-17,4853.24072265625
2015-03-18,4827.38037109375
2015-03-19,4855.3955078125
2015-03-20,4848.9306640625
2015-03-23,4848.9306640625
2015-03-24,4832.55126953125
2015-03-25,4846.77490234375
2015-03-26,4831.68994140625
2015-03-27,4821.34521484375
2015-03-30,4818.75927734375
2015-03-31,4806.69140625
2015-04-01,4823.06884765625
2015-04-02,4826.517578125
2015-04-07,4826.0869140625
2015-04-08,4822.20751953125
2015-04-09,4819.62158203125
2015-04-10,4826.94775390625
2015-04-13,4827.38037109375
2015-04-14,4814.44970703125
2015-04-15,4836.00048828125
2015-04-16,4851.0859375
2015-04-17,4857.55078125
2015-04-20,4848.9306640625
2015-04-21,4864.87744140625
2015-04-22,4896.66552734375
2015-04-23,4899.0029296875
2015-04-24,4899.0029296875
2015-04-27,4889.65283203125
2015-04-28,4870.955078125
2015-04-29,4873.2919921875
2015-04-30,4870.02001953125
2015-05-04,4861.60595703125
2015-05-05,4870.955078125
2015-05-06,4868.6171875
2015-05-07,4847.58251953125
2015-05-11,4873.2919921875
2015-05-12,4873.2919921875
2015-05-13,4945.7490234375
2015-05-14,4908.3515625
2015-05-15,4903.67724609375
2015-05-18,4884.97900390625
2015-05-19,4908.3515625
2015-05-20,4955.56591796875
2015-05-21,5029.89208984375
2015-05-22,5025.2177734375
2015-05-25,5048.5908203125
2015-05-26,5048.5908203125
2015-05-27,5081.3125
2015-05-28,5076.17138671875
2015-05-29,5076.638671875
2015-06-01,5089.7265625
2015-06-02,5071.49658203125
2015-06-03,5024.74951171875
2015-06-04,5040.64453125
2015-06-05,5053.265625
2015-06-08,5048.1240234375
2015-06-09,5037.83935546875
2015-06-10,5043.91650390625
2015-06-11,5068.22412109375
2015-06-12,5050.927734375
2015-06-15,4953.69580078125
2015-06-16,4975.6669921875
2015-06-17,5025.2177734375
2015-06-18,4955.09814453125
2015-06-19,4884.97900390625
2015-06-22,5048.5908203125
2015-06-23,5048.1240234375
2015-06-24,5023.34716796875
2015-06-25,5037.83935546875
2015-06-26,5024.28271484375
2015-06-29,4965.38232421875
2015-06-30,4917.7021484375
2015-07-01,4913.494140625
2015-07-02,4989.6904296875
2015-07-03,4978.47119140625
2015-07-07,4997.17041015625
2015-07-08,4908.3515625
2015-07-09,4931.72509765625
2015-07-10,4908.8193359375
2015-07-13,4861.60595703125
2015-07-14,4876.56494140625
2015-07-15,4931.72509765625
2015-07-16,5004.181640625
2015-07-17,5024.74951171875
2015-07-20,5020.54296875
2015-07-21,5015.86865234375
2015-07-22,5022.8798828125
2015-07-23,5019.140625
2015-07-24,5025.2177734375
2015-07-27,5058.875
2015-07-28,5011.19384765625
2015-07-29,5025.2177734375
2015-07-30,5048.5908203125
2015-07-31,5011.19384765625
2015-08-03,5001.8447265625
2015-08-04,5018.20556640625
2015-08-05,5047.18798828125
2015-08-06,5039.2421875
2015-08-07,5031.76220703125
2015-08-10,5024.74951171875
2015-08-11,5043.91650390625
2015-08-12,5062.61474609375
2015-08-13,5070.56103515625
2015-08-14,5002.77978515625
2015-08-17,5002.3115234375
2015-08-18,5001.8447265625
2015-08-19,5127.591796875
2015-08-20,5123.3837890625
2015-08-21,5095.3369140625
2015-08-24,4920.0390625
2015-08-25,4987.8203125
2015-08-26,5048.5908203125
2015-08-27,5074.30126953125
2015-08-28,5116.373046875
2015-08-31,5172.0009765625
2015-09-01,5179.01220703125
2015-09-02,5188.8291015625
2015-09-03,5373.00927734375
2015-09-04,5344.494140625
2015-09-07,5282.32177734375
2015-09-08,5296.34619140625
2015-09-09,5324.3935546875
2015-09-10,5323.92626953125
2015-09-11,5323.92626953125
2015-09-14,5323.458984375
2015-09-15,5323.458984375
2015-09-16,5322.99072265625
2015-09-17,5277.646484375
2015-09-18,5307.09765625
2015-09-21,5322.99072265625
2015-09-22,5329.0673828125
2015-09-23,5329.0673828125
2015-09-24,5304.76025390625
2015-09-25,5328.13330078125
2015-09-29,5328.13330078125
2015-09-30,5371.13916015625
2015-10-01,5399.1875
2015-10-02,5408.53759765625
2015-10-05,5399.1875
