date,adj_close
2015-01-01,23.757583618164062
2015-01-02,23.562047958374023
2015-01-05,23.122093200683594
2015-01-06,23.122093200683594
2015-01-07,23.610933303833008
2015-01-08,23.757583618164062
2015-01-09,23.562047958374023
2015-01-12,23.41539764404297
2015-01-13,23.8553524017334
2015-01-14,23.90178871154785
2015-01-15,23.513164520263672
2015-01-16,23.368955612182617
2015-01-19,23.317630767822266
2015-01-20,23.180755615234375
2015-01-21,23.73314094543457
2015-01-22,24.441959381103516
2015-01-23,24.86480712890625
2015-01-26,24.637496948242188
2015-01-27,24.383298873901367
2015-01-28,24.195093154907227
2015-01-29,24.74503517150879
2015-01-30,24.66438102722168
2015-02-02,24.45173454284668
2015-02-03,24.466398239135742
2015-02-04,24.500619888305664
2015-02-05,24.39307403564453
2015-02-06,24.295305252075195
2015-02-09,24.050888061523438
2015-02-10,24.050888061523438
2015-02-11,24.01667022705078
2015-02-12,24.578832626342773
2015-02-13,24.50306510925293
2015-02-16,24.490842819213867
2015-02-17,24.441959381103516
2015-02-18,24.19753646850586
2015-02-19,24.26108741760254
2015-02-20,24.14376449584961
2015-02-23,24.358856201171875
2015-02-24,24.270864486694336
2015-02-25,23.928678512573242
2015-02-26,23.938453674316406
2015-02-27,23.889570236206055
2015-03-02,23.806467056274414
2015-03-03,23.464279174804688
2015-03-04,23.464279174804688
2015-03-05,23.219860076904297
2015-03-06,23.034101486206055
2015-03-09,23.244300842285156
2015-03-10,22.804346084594727
2015-03-11,22.926557540893555
2015-03-12,22.73102378845215
2015-03-13,22.689470291137695
2015-03-16,22.926557540893555
2015-03-17,23.366512298583984
2015-03-18,23.298076629638672
2015-03-19,23.417842864990234
2015-03-20,23.610933303833008
2015-03-23,23.887126922607422
2015-03-24,24.099769592285156
2015-03-25,23.796689987182617
2015-03-26,23.806467056274414
2015-03-27,23.713584899902344
2015-03-30,23.78447151184082
2015-03-31,23.904237747192383
2015-04-01,24.099769592285156
2015-04-02,24.190208435058594
2015-04-03,24.190208435058594
2015-04-06,24.190208435058594
2015-04-07,24.246421813964844
2015-04-08,24.295305252075195
2015-04-09,24.39307403564453
2015-04-10,24.24153709411621
2015-04-13,24.307527542114258
2015-04-14,24.19753646850586
2015-04-15,24.39307403564453
2015-04-16,24.512840270996094
