date,adj_close
2015-01-02,10.414843559265137
2015-01-05,9.76244831085205
2015-01-07,10.051098823547363
2015-01-08,10.267001152038574
2015-01-09,10.152008056640625
2015-01-12,10.051098823547363
2015-01-13,10.114460945129395
2015-01-14,9.715516090393066
2015-01-15,10.184864044189453
2015-01-16,10.480554580688477
2015-01-19,10.410150527954102
2015-01-20,10.414843559265137
2015-01-21,10.649518966674805
2015-01-22,10.705842018127441
2015-01-23,10.701147079467773
2015-01-26,10.776241302490234
2015-01-27,10.68471908569336
2015-01-28,10.574424743652344
2015-01-29,10.335055351257324
2015-01-30,10.360870361328125
2015-02-02,10.771549224853516
2015-02-03,11.04611873626709
2015-02-04,10.935820579528809
2015-02-05,11.055506706237793
2015-02-06,10.971022605895996
2015-02-09,11.02968978881836
2015-02-10,11.039079666137695
2015-02-11,10.841950416564941
2015-02-12,10.982755661010742
2015-02-13,11.055506706237793
2015-02-16,11.240899085998535
2015-02-17,11.264364242553711
2015-02-18,11.405169486999512
2015-02-19,11.179883003234863
2015-02-20,11.423944473266602
2015-02-23,11.459144592285156
2015-02-24,11.71728801727295
2015-02-25,11.9519624710083
2015-02-26,11.890946388244629
2015-02-27,12.083380699157715
2015-03-02,11.839317321777344
2015-03-03,11.867476463317871
2015-03-04,11.919108390808105
2015-03-05,12.027055740356445
2015-03-06,12.254691123962402
2015-03-09,12.170207023620605
2015-03-10,11.621071815490723
2015-03-11,11.58117389678955
2015-03-12,11.670350074768066
2015-03-13,11.426289558410645
2015-03-16,11.210389137268066
2015-03-17,11.17049503326416
2015-03-18,11.247939109802246
2015-03-19,11.53658676147461
2015-03-20,11.858092308044434
2015-03-23,11.80881118774414
2015-03-24,11.886252403259277
2015-03-25,11.916759490966797
2015-03-26,11.92849349975586
2015-03-27,11.921453475952148
2015-03-30,12.095112800598145
2015-03-31,11.996550559997559
2015-04-01,12.24295425415039
2015-04-02,12.226529121398926
2015-04-07,12.688838958740234
2015-04-08,12.658329010009766
2015-04-09,12.860149383544922
2015-04-10,12.921167373657227
2015-04-13,13.329499244689941
2015-04-14,13.270830154418945
2015-04-15,13.345926284790039
2015-04-16,13.355313301086426
2015-04-17,13.141759872436523
2015-04-20,13.320111274719238
2015-04-21,13.39051628112793
2015-04-22,13.399901390075684
2015-04-23,13.496116638183594
2015-04-24,13.64865493774414
2015-04-27,13.98423957824707
2015-04-28,14.251768112182617
2015-04-29,14.021787643432617
2015-04-30,13.963120460510254
2015-05-04,14.007707595825195
2015-05-05,14.225954055786133
2015-05-06,14.125044822692871
2015-05-07,13.899758338928223
2015-05-08,14.270541191101074
2015-05-11,14.296354293823242
2015-05-12,14.10861873626709
2015-05-13,14.237689018249512
2015-05-15,14.23299503326416
2015-05-18,13.050235748291016
2015-05-19,12.759242057800293
2015-05-20,13.125333786010742
2015-05-21,13.050235748291016
2015-05-22,12.909430503845215
2015-05-26,12.686491966247559
2015-05-27,12.701254844665527
2015-05-28,12.67911148071289
2015-05-29,12.720939636230469
2015-06-01,12.51425552368164
2015-06-02,13.003898620605469
2015-06-03,12.952230453491211
2015-06-05,12.733242988586426
2015-06-08,12.344476699829102
2015-06-09,12.31495189666748
2015-06-10,12.688949584960938
2015-06-11,12.327252388000488
2015-06-12,12.22883129119873
2015-06-15,11.886817932128906
2015-06-16,11.992621421813965
2015-06-17,12.09842586517334
2015-06-18,12.12549114227295
2015-06-19,12.113186836242676
2015-06-22,12.391227722167969
2015-06-23,12.5880708694458
2015-06-24,12.565925598144531
2015-06-25,12.556082725524902
2015-06-26,12.506874084472656
2015-06-29,12.11072826385498
2015-06-30,12.14517593383789
2015-07-01,12.004926681518555
2015-07-02,12.061517715454102
2015-07-03,11.99016284942627
2015-07-06,11.699817657470703
2015-07-07,11.298751831054688
2015-07-08,11.60877799987793
2015-07-09,12.03199291229248
2015-07-10,12.253437042236328
2015-07-13,12.418293952941895
2015-07-14,12.155017852783203
2015-07-15,12.21160888671875
2015-07-16,12.418293952941895
2015-07-17,12.378925323486328
2015-07-20,12.425676345825195
2015-07-21,12.351861000061035
2015-07-22,12.12056827545166
2015-07-23,12.182082176208496
2015-07-24,12.14271354675293
2015-07-27,11.82530689239502
2015-07-28,11.692436218261719
2015-07-29,11.808084487915039
2015-07-30,11.894200325012207
2015-07-31,11.921266555786133
2015-08-03,11.667834281921387
2015-08-04,11.633384704589844
2015-08-05,11.707200050354004
2015-08-06,11.601399421691895
2015-08-07,11.726882934570312
2015-08-10,11.594017028808594
2015-08-11,11.421780586242676
2015-08-12,11.707200050354004
2015-08-13,11.751490592956543
