date,adj_close
2015-01-02,11.041970252990723
2015-01-05,10.602022171020508
2015-01-07,11.171791076660156
2015-01-08,11.362914085388184
2015-01-09,11.179004669189453
2015-01-12,11.132124900817871
2015-01-13,11.142940521240234
2015-01-14,11.132124900817871
2015-01-15,11.10327434539795
2015-01-16,11.197033882141113
2015-01-19,11.150153160095215
2015-01-20,11.337671279907227
2015-01-21,11.362914085388184
2015-01-22,11.460280418395996
2015-01-23,11.44225025177002
2015-01-26,11.593708038330078
2015-01-27,11.575676918029785
2015-01-28,11.737953186035156
2015-01-29,11.417008399963379
2015-01-30,11.179004669189453
2015-02-02,11.052787780761719
2015-02-03,11.344884872436523
2015-02-04,11.395371437072754
2015-02-05,11.254730224609375
2015-02-06,11.431432723999023
2015-02-09,11.272760391235352
2015-02-10,11.290793418884277
2015-02-11,11.370128631591797
2015-02-12,11.370128631591797
2015-02-13,11.435037612915039
2015-02-16,11.359309196472168
2015-02-17,11.597312927246094
2015-02-18,11.525191307067871
2015-02-19,11.532403945922852
2015-02-20,11.467493057250977
2015-02-23,11.752375602722168
2015-02-24,12.260842323303223
2015-02-25,12.455573081970215
2015-02-26,12.224780082702637
2015-02-27,12.181507110595703
2015-03-02,12.224780082702637
2015-03-03,12.350995063781738
2015-03-04,12.14544677734375
2015-03-05,12.397872924804688
2015-03-06,12.397872924804688
2015-03-09,12.300509452819824
2015-03-10,12.105777740478516
2015-03-11,12.001198768615723
2015-03-12,11.788437843322754
2015-03-13,11.579283714294434
2015-03-16,11.503556251525879
2015-03-17,11.525191307067871
2015-03-18,11.568466186523438
2015-03-19,11.6658296585083
2015-03-20,12.019231796264648
2015-03-23,11.92908000946045
2015-03-24,12.008413314819336
2015-03-25,11.900229454040527
2015-03-26,11.377339363098145
2015-03-27,11.427824974060059
2015-03-30,11.45667552947998
2015-03-31,11.236700057983398
2015-04-01,11.240306854248047
2015-04-02,11.261943817138672
2015-04-07,11.279975891113281
2015-04-08,11.254730224609375
2015-04-09,11.629769325256348
2015-04-10,11.525191307067871
2015-04-13,11.517980575561523
2015-04-14,11.377339363098145
2015-04-15,11.467493057250977
2015-04-16,11.467493057250977
2015-04-17,11.478311538696289
2015-04-20,11.391764640808105
2015-04-21,11.359309196472168
2015-04-22,11.153761863708496
2015-04-23,11.12491226196289
2015-04-24,11.254730224609375
2015-04-27,11.157365798950195
2015-04-28,11.135727882385254
2015-04-29,11.13572883605957
2015-04-30,11.139403343200684
2015-05-04,11.132055282592773
2015-05-05,11.113679885864258
2015-05-06,11.121028900146484
2015-05-07,10.977697372436523
2015-05-08,11.172479629516602
2015-05-11,11.150430679321289
2015-05-12,11.080601692199707
2015-05-13,11.06957721710205
2015-05-15,11.0364990234375
2015-05-18,10.985048294067383
2015-05-19,11.150430679321289
2015-05-20,11.132055282592773
2015-05-21,11.058550834655762
2015-05-22,11.084277153015137
2015-05-26,10.838042259216309
2015-05-27,10.91889476776123
2015-05-28,10.720437049865723
2015-05-29,10.72411060333252
2015-06-01,10.632232666015625
2015-06-02,10.529326438903809
2015-06-03,10.657958984375
2015-06-05,10.23163890838623
2015-06-08,10.114035606384277
2015-06-09,9.989080429077148
2015-06-10,10.22061538696289
2015-06-11,10.02950668334961
2015-06-12,10.0552339553833
2015-06-15,9.86044979095459
2015-06-16,9.761220932006836
2015-06-17,9.842074394226074
2015-06-18,9.82002067565918
2015-06-19,9.86044979095459
2015-06-22,9.996430397033691
2015-06-23,9.551736831665039
2015-06-24,9.6105375289917
2015-06-25,9.676691055297852
2015-06-26,9.698741912841797
2015-06-29,9.650964736938477
2015-06-30,9.58481216430664
2015-07-01,9.577463150024414
2015-07-02,9.632591247558594
2015-07-03,9.603187561035156
2015-07-06,9.492932319641113
2015-07-07,9.265073776245117
2015-07-08,9.294474601745605
2015-07-09,9.834722518920898
2015-07-10,10.312492370605469
2015-07-13,10.294118881225586
2015-07-14,10.17283821105957
2015-07-15,10.12506103515625
2015-07-16,10.268391609191895
2015-07-17,10.275742530822754
2015-07-20,10.12506103515625
2015-07-21,9.956003189086914
2015-07-22,10.103008270263672
2015-07-23,10.18018913269043
2015-07-24,10.216938972473145
2015-07-27,10.10668659210205
2015-07-28,10.253690719604492
2015-07-29,10.349245071411133
2015-07-30,10.283092498779297
2015-07-31,10.360271453857422
2015-08-03,10.213265419006348
2015-08-04,10.06993293762207
2015-08-05,10.308818817138672
2015-08-06,10.261040687561035
2015-08-07,10.18018913269043
2015-08-10,10.17283821105957
2015-08-11,10.036855697631836
2015-08-12,9.889850616455078
2015-08-13,9.886174201965332
2015-08-14,9.753870964050293
2015-08-17,9.790620803833008
2015-08-18,9.889850616455078
2015-08-19,9.816346168518066
2015-08-20,9.643614768981934
2015-08-21,9.42310619354248
2015-08-24,9.165844917297363
2015-08-25,9.467207908630371
2015-08-26,9.287124633789062
2015-08-27,9.503958702087402
2015-08-28,9.481908798217773
2015-08-31,9.265073776245117
2015-09-01,9.17686939239502
2015-09-02,9.118067741394043
2015-09-03,9.143793106079102
2015-09-04,8.89388370513916
2015-09-07,8.610896110534668
2015-09-08,8.599869728088379
2015-09-09,8.607220649719238
2015-09-10,8.640296936035156
2015-09-11,8.596195220947266
2015-09-14,8.607220649719238
2015-09-15,8.654996871948242
2015-09-16,8.563118934631348
2015-09-17,8.69909954071045
2015-09-18,8.541068077087402
2015-09-21,8.618247985839844
2015-09-22,8.515340805053711
2015-09-23,8.599869728088379
2015-09-24,8.530040740966797
2015-09-25,8.662347793579102
2015-09-28,8.816703796386719
2015-09-29,8.636621475219727
2015-09-30,8.724824905395508
2015-10-01,8.772603034973145
2015-10-02,8.956360816955566
2015-10-05,9.118067741394043
2015-10-06,9.129093170166016
2015-10-07,9.184220314025879
2015-10-08,9.1107177734375
2015-10-09,9.147469520568848
2015-10-12,9.33122730255127
2015-10-13,9.103367805480957
2015-10-14,9.265073776245117
2015-10-15,9.43045711517334
2015-10-16,9.775922775268555
2015-10-19,9.823698997497559
2015-10-20,9.956003189086914
2015-10-21,9.95967960357666
2015-10-22,10.341894149780273
2015-10-23,10.073610305786133
2015-10-27,9.606863975524902
2015-10-28,9.63994026184082
2015-10-29,9.412079811096191
2015-10-30,9.459856986999512
2015-11-02,9.526009559631348
2015-11-03,9.445158004760742
2015-11-04,10.191213607788086
2015-11-05,10.18018913269043
2015-11-06,10.290443420410156
2015-11-09,10.18018913269043
2015-11-10,9.996430397033691
2015-11-11,9.992754936218262
2015-11-12,9.823698997497559
2015-11-13,9.713443756103516
2015-11-16,9.875150680541992
2015-11-17,10.00378131866455
2015-11-18,10.058908462524414
2015-11-19,10.143436431884766
2015-11-20,10.07728385925293
2015-11-23,9.85309886932373
2015-11-24,9.728143692016602
2015-11-25,9.595837593078613
2015-11-26,9.684041976928711
2015-11-27,9.628913879394531
2015-11-30,9.632591247558594
2015-12-01,9.728143692016602
2015-12-02,9.779597282409668
2015-12-03,9.680365562438965
2015-12-04,9.625238418579102
2015-12-07,9.526009559631348
2015-12-09,9.382678031921387
2015-12-10,9.15481948852539
2015-12-11,8.967384338378906
2015-12-14,8.857131004333496
2015-12-15,9.107041358947754
2015-12-16,9.26874828338623
2015-12-17,9.246697425842285
2015-12-18,8.967384338378906
2015-12-21,8.80200481414795
2015-12-22,8.80935287475586
2015-12-23,9.029863357543945
2015-12-28,8.820381164550781
2015-12-29,8.827730178833008
2015-12-30,8.717474937438965
2016-01-04,8.798328399658203
2016-01-05,8.868157386779785
2016-01-07,8.636621475219727
2016-01-08,8.397736549377441
2016-01-11,8.21765422821045
2016-01-12,8.01184368133545
2016-01-13,7.912615776062012
2016-01-14,7.813387870788574
2016-01-15,7.791335582733154
2016-01-18,7.614928245544434
2016-01-19,7.7839860916137695
2016-01-20,7.651679039001465
